llm_name,article_key,gold_epu,disagreement_flag,newspaper,year,content_len,orig_content_len,eval_content_len,was_truncated,condition,bundle,order,condition_kind,requested_task_count,epu_pred,epu_correct,confidence,focus_excerpt,excerpt_in_target,json_valid,parse_status,task_completion_count,completion_share,aux_mean,who_pred,who_correct,who_requested,who_present,actions_pred,actions_correct,actions_requested,actions_present,effects_pred,effects_correct,effects_requested,effects_present,mention_foreign_pred,mention_foreign_correct,mention_foreign_requested,mention_foreign_present,mainly_foreign_pred,mainly_foreign_correct,mainly_foreign_requested,mainly_foreign_present
anthropic/claude-sonnet-4-6@default,Current_284,0,1,NYT,1993,1190,1190,1190,0,single_long_control,,,single_control,0,1.0,0.0,0.72,"In Mexico City, officials announced a new dawn in the country's fight against pollution, new prtof that if Mexico was allowed to join Canada and the isnited States in the North American Free Trade Agreement it would not sacrifice its environment to attract business across the border.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_284,0,1,NYT,1993,1190,1190,1190,0,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.72,if Mexico was allowed to join Canada and the United States in the North American Free Trade Agreement it would not sacrifice its environment to attract business across the border,0,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_284,0,1,NYT,1993,1190,1190,1190,0,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.72,if Mexico was allowed to join Canada and the United States in the North American Free Trade Agreement it would not sacrifice its environment to attract business across the border,0,1,ok,5,1.0,0.2,1.0,0.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_704,0,0,LAT,1985,17317,17317,4989,1,single_focus,,,single,0,0.0,1.0,0.8,"While political moderates are more convinced of the need for faster and broader reforms, others say that apartheid, South Africa's system of racial separation and minority white rule, should be strengthened, not discarded.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_704,0,0,LAT,1985,17317,17317,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.82,"While political moderates are more convinced of the need for faster and broader reforms, others say that apartheid, South Africa's system of racial separation and minority white rule, should be strengthened, not discarded.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_704,0,0,LAT,1985,17317,17317,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.6,"While political moderates are more convinced of the need for faster and broader reforms, others say that apartheid, South Africa's system of racial separation and minority white rule, should be strengthened, not discarded.",1,1,ok,5,1.0,0.2,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_704,0,0,LAT,1985,17317,17317,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.85,"While political moderates are more convinced of the need for faster and broader reforms, others say that apartheid, South Africa's system of racial separation and minority white rule, should be strengthened, not discarded.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,0.0,1,1,1.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1279,0,0,DMNB,2006,7780,7780,4989,1,single_focus,,,single,0,0.0,1.0,0.7,"Given all the uncertainties about the C-17 program, it's tto ston to forecast what our employment levels will be in 2009",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1279,0,0,DMNB,2006,7780,7780,4989,1,single_long_control,,,single_control,0,0.0,1.0,0.85,"Given all the uncertainties about the C-17 program, it's tto ston to forecast what our employment levels will be in 2009",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1279,0,0,DMNB,2006,7780,7780,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.72,"Given all the uncertainties about the C-17 program, it's too soon to forecast what our employment levels will be in 2009",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1279,0,0,DMNB,2006,7780,7780,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.72,"Given all the uncertainties about the C-17 program, it's tto ston to forecast what our employment levels will be in 2009",0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1560,1,0,MIHB,1992,4975,4975,4975,0,single_focus,,,single,0,1.0,1.0,0.72,"whoever wins the election will face an urgent international problem: How can the isnited States keep Russia and the other former republics on the road to reform, hasten the dismantling of their nuclear weapons and avert a return to the bad old days of East-West confrontation?",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1560,1,0,MIHB,1992,4975,4975,4975,0,single_long_control,,,single_control,0,1.0,1.0,0.85,"there are growing signs that whoever wins the election will face an urgent international problem: How can the isnited States keep Russia and the other former republics on the road to reform, hasten the dismantling of their nuclear weapons and avert a return to the bad old days of East-West confrontation?",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1560,1,0,MIHB,1992,4975,4975,4975,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.85,"Another uncertainty is whether Russia will formally approve a Bush-Yeltsin agreement to cut each side's arsenal to 3,500 warheads by 2003... there are indications in Moscow that Russian military officials are balking at the deal for fear of losing nuclear parity with the United States.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1560,1,0,MIHB,1992,4975,4975,4975,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,"Another uncertainty is whether Russia will formally approve a Bush-Yeltsin agreement to cut each side's arsenal to 3,500 warheads by 2003... there are indications in Moscow that Russian military officials are balking at the deal for fear of losing nuclear parity with the United States.",0,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_3685,1,0,CHI,1987,2461,2461,2461,0,single_focus,,,single,0,1.0,1.0,0.82,"1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress. Now that the rules are known, economists predict businesses will begin spending on capital improvements again",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_3685,1,0,CHI,1987,2461,2461,2461,0,single_long_control,,,single_control,0,1.0,1.0,0.82,1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_3685,1,0,CHI,1987,2461,2461,2461,0,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.82,"1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress. Now that the rules are known, economists predict businesses will begin spending on capital improvements again",0,1,ok,5,1.0,1.0,0.0,1.0,1,1,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_3685,1,0,CHI,1987,2461,2461,2461,0,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.82,"1986 investment was held back by the uncertainty generated by the proposed tax changes as the bill was debated in Congress. Now that the rules are known, economists predict businesses will begin spending on capital improvements again",0,1,ok,5,1.0,1.0,0.0,1.0,1,1,0.0,1.0,1,1,1.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1031,0,0,SFC,2011,3436,3436,3436,0,single_focus,,,single,0,0.0,1.0,0.95,the latest business strategies in this uncertain economy,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1031,0,0,SFC,2011,3436,3436,3436,0,single_long_control,,,single_control,0,0.0,1.0,0.92,"Speakers include Drew Houston, the CEO of Dropbox, and Steve Jurvetson, managing director for the venture firm Draper Fisher Jurvetson.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_1031,0,0,SFC,2011,3436,3436,3436,0,full_focus_epu_first,full,epu_first,multi,5,0.0,1.0,0.85,the latest business strategies in this uncertain economy,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_1031,0,0,SFC,2011,3436,3436,3436,0,full_focus_epu_last,full,epu_last,multi,5,0.0,1.0,0.85,the latest business strategies in this uncertain economy,1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_246,0,0,LAT,1999,12353,12353,4989,1,single_focus,,,single,0,1.0,0.0,0.65,the governor's veto of its immediate expansion may prove less important than the adoption of its ideas on a mass scale throughout the college system,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_246,0,0,LAT,1999,12353,12353,4989,1,single_long_control,,,single_control,0,1.0,0.0,0.72,the governor's veto of its immediate expansion may prove less important than the adoption of its ideas on a mass scale throughout the college system,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_246,0,0,LAT,1999,12353,12353,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,0.0,0.62,"Puente leaders doubt they will see any Partnership for Excellence money because of the intense competition... So for this year, Puente's expansion plans are effectively on hold... the governor's veto of its immediate expansion may prove less important than the adoption of its ideas on a mass scale",0,1,ok,5,1.0,0.8,0.0,1.0,1,1,0.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_246,0,0,LAT,1999,12353,12353,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,0.0,0.65,"Puente leaders doubt they will see any Partnership for Excellence money because of the intense competition... So for this year, Puente's expansion plans are effectively on hold... the governor's veto of its immediate expansion may prove less important than the adoption of its ideas on a mass scale throughout the college system.",0,1,ok,5,1.0,0.6,0.0,1.0,1,1,1.0,0.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_237,1,1,LAT,1998,7134,7134,4989,1,single_focus,,,single,0,0.0,0.0,0.95,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_237,1,1,LAT,1998,7134,7134,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.92,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_237,1,1,LAT,1998,7134,7134,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.92,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_237,1,1,LAT,1998,7134,7134,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.92,"The stock market marched ahead on Friday, closing out another big week on an up note--and again ignoring rising Treasury bond yields.",1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,single_focus,,,single,0,1.0,1.0,0.82,Speculation about a discount-rate cut intensified yesterday after the Fed injected reserves into the banking system in a move that surprised many analysts. Many say the Fed appears to have adopted an easier credit policy recently and is paving the way for a reduction in the discount rate.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,single_long_control,,,single_control,0,1.0,1.0,0.85,Speculation about a discount-rate cut intensified yesterday after the Fed injected reserves into the banking system in a move that surprised many analysts. Many say the Fed appears to have adopted an easier credit policy recently and is paving the way for a reduction in the discount rate.,0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,full_focus_epu_first,full,epu_first,multi,5,1.0,1.0,0.85,There's still a lot of uncertainty about the possibility of a discount-rate cut,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Midcentury_7466,1,0,WSJ,1985,7745,7745,4989,1,full_focus_epu_last,full,epu_last,multi,5,1.0,1.0,0.85,There's still a lot of uncertainty about the possibility of a discount-rate cut,1,1,ok,5,1.0,0.6,1.0,0.0,1,1,1.0,1.0,1,1,1.0,0.0,1,1,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_239,1,0,NYT,2004,12141,12141,4989,1,single_focus,,,single,0,0.0,0.0,0.85,President Robert G. Mugabe girds for national elections that his government cannot afford to lose,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_239,1,0,NYT,2004,12141,12141,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.82,President Robert G. Mugabe girds for national elections that his government cannot afford to lose,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_239,1,0,NYT,2004,12141,12141,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.82,new laws and other measures promise to silence the remaining independent press and activist groups that have been vehicles for dissent,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_239,1,0,NYT,2004,12141,12141,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.82,new laws and other measures promise to silence the remaining independent press and activist groups that have been vehicles for dissent,1,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_769,1,0,LAT,2001,11351,11351,4989,1,single_focus,,,single,0,0.0,0.0,0.75,separate negotiations with the state broke down over pay raises,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_769,1,0,LAT,2001,11351,11351,4989,1,single_long_control,,,single_control,0,0.0,0.0,0.72,negotiations with the state broke down over pay raises,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_769,1,0,LAT,2001,11351,11351,4989,1,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.72,"Both the Hawaii State Teachers Assn., representing nearly 13,000 teachers, and the isniversity of Hawaii Professional Assembly, with 3,100 faculty members, began walking the picket line at 6 a.m. Thursday, after separate negotiations with the state broke down over pay raises.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_769,1,0,LAT,2001,11351,11351,4989,1,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.7,"The walkout comes at a delicate time for Hawaii, which is now facing uncertain economic prospects like the rest of the nation.",1,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,1.0,1,1,0.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_940,1,0,NYT,1994,992,992,992,0,single_focus,,,single,0,0.0,0.0,0.85,Washington worked on a plan to keep Iraqi forces in check,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_940,1,0,NYT,1994,992,992,992,0,single_long_control,,,single_control,0,0.0,0.0,0.85,Washington worked on a plan to keep Iraqi forces in check,1,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_940,1,0,NYT,1994,992,992,992,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.85,Clinton Administration officials began to consult with allies on establishing a large demilitarized zone in southern Iraq to prevent the Government from massing its troops along the Kuwait border in the future.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_940,1,0,NYT,1994,992,992,992,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.82,Clinton Administration officials began to consult with allies on establishing a large demilitarized zone in southern Iraq to prevent the Government from massing its troops along the Kuwait border in the future.,0,1,ok,2,0.4,0.4,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,1.0,1.0,1,1
anthropic/claude-sonnet-4-6@default,Current_98,1,1,DMNB,2000,3246,3246,3246,0,single_focus,,,single,0,0.0,0.0,0.92,"Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market, rather than any bargain hunting by investors.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_98,1,1,DMNB,2000,3246,3246,3246,0,single_long_control,,,single_control,0,0.0,0.0,0.92,"Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market, rather than any bargain hunting by investors.",0,1,ok,0,,,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0,,0.0,0,0
anthropic/claude-sonnet-4-6@default,Current_98,1,1,DMNB,2000,3246,3246,3246,0,full_focus_epu_first,full,epu_first,multi,5,0.0,0.0,0.85,"Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market, rather than any bargain hunting by investors.",0,1,ok,2,0.4,0.0,,0.0,1,0,,0.0,1,0,,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,1
anthropic/claude-sonnet-4-6@default,Current_98,1,1,DMNB,2000,3246,3246,3246,0,full_focus_epu_last,full,epu_last,multi,5,0.0,0.0,0.9,"Analysts said the shift back to high-tech was more symptomatic of overall uncertainty in the market, rather than any bargain hunting by investors.",0,1,ok,2,0.4,0.2,,0.0,1,0,,0.0,1,0,,0.0,1,0,1.0,1.0,1,1,0.0,0.0,1,1
